fecha	hora	demanda
2021-01-07	17	10423,084092327299
2021-01-07	18	10177,382224336501
2021-01-11	20	9671,544124125501
2021-01-07	19	9860,7250255406
2021-01-11	21	9706,961839805905
2021-01-07	21	9560,45342497271
2021-01-07	22	9915,619360809795
2021-01-11	22	10126,7036196269
2021-01-07	23	9878,512556378508
2021-01-11	23	10109,992730943695
2021-01-07	24	9434,253393574496
2021-01-11	24	9718,019520498296
2021-01-08	1	9105,161451137794
2021-01-12	1	9188,085052395802
2021-01-08	2	8734,967601239807
2021-01-12	2	8789,599679042103
2021-01-08	3	8423,291611750097
2021-01-12	3	8479,6333079672
2021-01-08	4	8255,259436678
2021-01-08	5	8195,834786369496
2021-01-12	4	8335,242967861002
2021-01-08	6	8262,338501744898
2021-01-08	7	8367,850381299499
2021-01-12	6	8339,568134448502
2021-01-08	8	8622,1792747509
2021-01-12	7	8420,221190319104
2021-01-08	10	9824,119891390801
2021-01-12	8	8510,167510829606
2021-01-08	11	9950,941460486198
2021-01-12	9	9190,848353509511
2021-01-08	12	10053,612292019498
2021-01-08	13	10171,344797042704
2021-01-08	14	10283,584440978708
2021-01-12	10	9734,920544186498
2021-01-08	15	10346,606895459508
2021-01-12	11	9963,999294745297
2021-01-08	16	10446,525283186598
2021-01-12	12	10257,172687062597
2021-01-08	17	10364,199769854904
2021-01-12	13	10305,092144312293
2021-01-12	14	10418,032088555696
2021-01-08	18	10045,474423385416
2021-01-12	15	10402,116264579296
2021-01-08	19	9856,341482256503
2021-01-12	16	10381,246905092994
2021-01-08	20	9666,028538087001
2021-01-08	21	9533,703589047695
2021-01-12	17	10377,743800018688
2021-01-08	23	9822,679310059293
2021-01-08	24	9489,580476425901
2021-01-12	19	9862,617915480005
2021-01-09	1	9095,072845734903
2021-01-12	20	9668,952135673308
2021-01-09	2	8649,280567788797
2021-01-12	21	9705,135465554004
2021-01-09	3	8374,942881644194
2021-01-12	22	10064,768799911786
2021-01-09	4	8201,5769986425
2021-01-09	5	8080,891715796405
2021-01-09	6	7982,241260711302
2021-01-09	7	7954,2454756123025
2021-01-09	8	7963,476181802409
2021-01-09	9	8213,598396926198
2021-01-12	23	10034,787169455203
2021-01-17	14	8934,731651344997
2021-01-17	15	8975,654694668288
2021-01-17	17	8819,168997422596
2021-01-17	18	8856,649747052
2021-01-17	19	8821,683291199408
2021-01-12	24	9623,725457669607
2021-01-17	20	8836,311014558501
2021-01-17	21	8950,347129745593
2021-01-13	1	9150,544721594499
2021-01-17	22	9471,934553747407
2021-01-17	23	9415,149273036403
2021-01-13	2	8670,5721195215
2021-01-17	24	9003,385283346799
2021-01-13	3	8453,8483726304
2021-01-18	1	8643,170579722899
2021-01-18	2	8289,307847930995
2021-01-18	3	8030,163247166798
2021-01-13	4	8316,407911733399
2021-01-18	4	7890,8594116198
2021-01-18	6	7945,152064751701
2021-01-13	5	8242,0953621765
2021-01-18	7	8109,265453869197
2021-01-18	8	8368,76961676081
2021-01-13	6	8255,798243087003
2021-01-18	9	9010,962397462603
2021-01-18	10	9610,762673248695
2021-01-18	11	10013,222967767802
2021-01-13	8	8519,108645022501
2021-01-18	12	10211,044871695598
2021-01-18	13	10335,2060050988
2021-01-18	14	10429,038032536093
2021-01-13	9	9002,620215576304
2021-01-18	15	10553,253453597907
2021-01-18	16	10609,05702221259
2021-01-13	10	9437,549775410205
2021-01-18	17	10597,406897569499
2021-01-18	19	10117,002755136496
2021-01-13	11	9633,082059631104
2021-01-18	20	9909,119531868297
2021-01-18	21	9797,599676243006
2021-01-18	22	10121,757638421195
2021-01-18	23	10152,9734457064
2021-01-13	12	9773,366942911402
2021-01-13	13	9866,042719478603
2021-01-18	24	9703,252529347907
2021-01-19	1	9231,024323551
2021-01-19	2	8852,540876825105
2021-01-13	14	10008,602759425607
2021-01-19	3	8539,5977702162
2021-01-19	4	8385,9044538327
2021-01-13	15	10071,609689988309
2021-01-19	5	8308,712623404403
2021-01-19	6	8306,9654311489
2021-01-13	16	10062,891215036389
2021-01-19	8	8637,884101636802
2021-01-13	17	9913,256895414102
2021-01-19	9	9200,074397992408
2021-01-19	10	9768,873569284206
2021-01-13	18	9814,657378114704
2021-01-19	11	10041,248929155208
2021-01-13	19	9561,395305318401
2021-01-19	12	10233,50898468841
2021-01-13	21	9346,019437999097
2021-01-19	13	10418,212051358694
2021-01-19	14	10562,788095549497
2021-01-19	15	10658,360310306794
2021-01-13	22	9591,127865773402
2021-01-19	16	10702,3291165362
2021-01-13	23	9608,525300177698
2021-01-19	17	10662,430277316
2021-01-19	18	10428,57313130039
2021-01-13	24	9151,860526889097
2021-01-19	19	10142,378157722
2021-01-14	1	8642,5526518134
2021-01-19	21	9851,4242719813
2021-01-19	22	10192,89496700189
2021-01-14	2	8244,839620413102
2021-01-19	23	10176,116887107899
2021-01-19	24	9717,158112230396
2021-01-14	3	7950,314042309002
2021-01-20	1	9289,771402193706
2021-01-20	2	8849,298703352904
2021-01-14	4	7830,437623052395
2021-01-20	3	8574,262756848502
2021-01-20	4	8393,430437929599
2021-01-14	5	7720,036337893301
2021-01-20	5	8396,572361798
2021-01-14	6	7750,788533502997
2021-01-20	6	8456,726747138
2021-01-20	7	8582,454447669397
2021-01-14	7	7909,731501003003
2021-01-20	8	8763,5708580904
2021-01-14	8	8110,077921290103
2021-01-20	10	9833,5790945264
2021-01-20	11	10032,864763224698
2021-01-20	12	10272,175969373297
2021-01-14	10	9192,954262039395
2021-01-20	13	10379,1552875068
2021-01-20	14	10515,0675946346
2021-01-14	11	9524,900284312303
2021-01-20	15	10555,172597712204
2021-01-20	16	10589,681465665197
2021-01-14	12	9779,680058009302
2021-01-20	17	10567,495991298003
2021-01-20	18	10295,830983659493
2021-01-20	19	10015,466109159592
2021-01-14	13	9927,551199401089
2021-01-20	20	9805,789115183998
2021-01-14	14	9991,147847472308
2021-01-20	21	9700,46268510679
2021-01-20	23	9983,331102975402
2021-01-14	15	10047,398422099492
2021-01-20	24	9566,199333147995
2021-01-14	16	10063,444250196791
2021-01-21	1	8987,074824697096
2021-01-21	2	8593,5285230165
2021-01-14	17	10022,813744584711
2021-01-21	3	8305,139297386602
2021-01-21	4	8209,585107996203
2021-01-21	5	8158,376415567699
2021-01-21	6	8186,675521265598
2021-01-21	7	8275,388774771198
2021-01-21	8	8475,008244259
2021-01-21	9	9113,7344655833
2021-01-14	18	9852,543639822905
2021-01-21	10	9602,202166211007
2021-01-21	12	9991,244691607106
2021-01-14	19	9618,145419299799
2021-01-21	13	10171,480457063804
2021-01-21	14	10309,213489439
2021-01-21	15	10434,733375889204
2021-01-14	20	9509,745270643798
2021-01-21	16	10418,936885251402
2021-01-21	17	10372,661439101299
2021-01-21	18	10126,398829129004
2021-01-21	19	9782,918908059706
2021-01-14	21	9452,974052556201
2021-01-21	20	9638,074293104204
2021-01-21	21	9636,9522797156
2021-01-14	23	9713,3828473429
2021-01-21	22	9991,963531420102
2021-01-14	24	9323,953951667396
2021-01-21	23	9974,429641515599
2021-01-15	1	8852,000291158998
2021-01-22	1	9018,0941843873
2021-01-22	2	8625,049607921297
2021-01-15	2	8439,734357908004
2021-01-22	3	8332,039497167001
2021-01-22	4	8187,151518595802
2021-01-15	3	8199,878064708104
2021-01-22	5	8156,058691562899
2021-01-15	4	8031,7079539210035
2021-01-22	6	8193,073625199904
2021-01-22	7	8337,623960236198
2021-01-15	5	7982,552575612799
2021-01-22	8	8550,407510607094
2021-01-15	6	8009,293990876097
2021-01-22	9	9170,11147667371
2021-01-15	7	8152,102627112904
2021-01-22	10	9709,710002520389
2021-01-15	8	8314,707842590802
2021-01-22	11	9944,928533562095
2021-01-22	12	10138,564893731897
2021-01-15	9	8832,675449360098
2021-01-22	14	10515,558992233693
2021-01-22	15	10616,991486221892
2021-01-15	10	9360,5826433097
2021-01-22	16	10633,71084429411
2021-01-22	17	10446,699770277286
2021-01-15	12	9966,442736338295
2021-01-22	18	10244,413400881584
2021-01-15	13	10071,908195568698
2021-01-22	19	10001,797032096209
2021-01-15	14	10160,811942790293
2021-01-22	20	9748,207981026306
2021-01-15	15	10194,2394310303
2021-01-22	21	9670,0863241946
2021-01-22	22	10015,214308640394
2021-01-15	16	10064,349504580701
2021-01-22	23	9917,365202435798
2021-01-22	24	9607,831988390506
2021-01-23	1	9203,853276135102
2021-01-23	3	8505,760032437298
2021-01-23	17	9279,137197947704
2021-01-23	18	9254,125428119001
2021-01-15	17	9950,9733376236
2021-01-23	19	9201,713141758597
2021-01-23	20	9166,261120482299
2021-01-15	18	9767,182899195606
2021-01-23	21	9207,282074847193
2021-01-23	22	9522,7424462115
2021-01-15	19	9474,128780205201
2021-01-15	20	9279,277547724903
2021-01-15	21	9338,105054054702
2021-01-15	22	9747,561583040297
2021-01-15	23	9744,9826501737
2021-01-16	1	8969,975702049393
2021-01-23	23	9427,088045173905
2021-01-23	24	9075,736818677004
2021-01-16	2	8576,587057666504
2021-01-24	1	8648,7610109193
2021-01-16	3	8280,867816262102
2021-01-24	2	8315,3001747718
2021-01-24	3	7966,4780213929
2021-01-24	4	7815,123047681097
2021-01-16	4	8123,107235857304
2021-01-24	6	7612,725006537602
2021-01-24	7	7593,704690420605
2021-01-24	8	7422,651549497905
2021-01-16	5	8041,348499951198
2021-01-24	9	7519,983285545696
2021-01-16	6	7969,323449390204
2021-01-24	10	7817,722738675499
2021-01-24	11	8200,027690068599
2021-01-16	7	7979,1634081163
2021-01-24	12	8495,788064595603
2021-01-24	13	8771,958039110294
2021-01-24	14	8954,346889468598
2021-01-24	15	8980,218024438804
2021-01-24	16	8932,776724642303
2021-01-24	17	8912,5825180701
2021-01-16	8	7906,0119257038
2021-01-24	19	8920,229450820105
2021-01-24	20	8928,577259200702
2021-01-24	21	8996,727356014497
2021-01-16	9	8229,628059146797
2021-01-24	22	9487,599456561506
2021-01-16	10	8661,444289399094
2021-01-24	23	9429,474108172899
2021-01-16	11	8970,8556373594
2021-01-24	24	9045,054996681796
2021-01-25	1	8675,087322808506
2021-01-16	12	9169,827256529506
2021-01-25	2	8344,363850979998
2021-01-25	3	8066,822417850502
2021-01-16	14	9356,091746420507
2021-01-25	4	7986,640714222103
2021-01-25	5	7922,079483895499
2021-01-17	4	7655,360383388099
2021-01-25	6	7983,527713085297
2021-01-17	5	7556,601512862398
2021-01-25	8	8414,554972409309
2021-01-25	9	9067,1746240758
2021-01-17	6	7527,297360427404
2021-01-25	10	9643,858673989593
2021-01-25	11	9971,103137903314
2021-01-25	12	10197,629808514404
2021-01-25	13	10364,571080236
2021-01-25	14	10446,565061032508
2021-01-17	7	7481,308913022399
2021-01-25	15	10616,414115035299
2021-01-25	16	10687,4677060313
2021-01-25	17	10672,045132003703
2021-01-17	8	7329,189268156002
2021-01-25	18	10467,809575296205
2021-01-17	9	7468,843538088
2021-01-25	19	10171,552158822393
2021-01-25	21	9907,031965534012
2021-01-25	22	10312,857768554206
2021-01-25	23	10258,063258391601
2021-01-25	24	9742,550200362899
2021-01-17	10	7864,560797642999
2021-01-26	1	9286,279175813703
2021-01-26	2	8814,339609845298
2021-01-17	11	8265,0220734859
2021-01-26	3	8549,585188949899
2021-01-26	4	8442,965480204599
2021-01-17	12	8539,4950872656
2021-01-26	5	8400,399340825397
2021-01-26	6	8407,943003391194
2021-01-26	7	8476,602727782907
2021-01-17	13	8741,991835968502
2021-01-10	5	7430,453042119699
2021-01-26	8	8721,117077514693
2021-01-26	10	9672,182972105502
2021-01-26	11	9954,894516942106
2021-01-10	6	7374,817656256104
2021-01-26	12	10188,902762441392
2021-01-26	13	10274,031531770392
2021-01-26	14	10402,091064910806
2021-01-10	7	7314,748304690902
2021-01-26	15	10470,955480796609
2021-01-26	16	10529,520107934199
2021-01-10	8	7157,835375141302
2021-01-26	17	10560,29669157399
2021-01-26	18	10266,575518386107
2021-01-10	9	7265,058288999701
2021-01-26	19	9976,193713563402
2021-01-26	20	9671,837115904711
2021-01-26	21	9751,575057148497
2021-01-10	10	7796,862898644397
2021-01-26	23	9963,9972551713
2021-01-10	11	8025,837726663997
2021-01-26	24	9547,101104187795
2021-01-27	1	9045,746415673095
2021-01-10	12	8364,458274271603
2021-01-27	2	8659,2529522024
2021-01-27	3	8424,367073734902
2021-01-11	3	7997,650616291104
2021-01-27	4	8337,028625820203
2021-01-11	16	10296,541597384192
2021-01-27	5	8244,359592000601
2021-01-27	6	8286,9074973875
2021-01-12	5	8287,4804019641
2021-01-27	7	8457,1643015689
2021-01-12	18	10138,98358773319
2021-01-27	8	8589,508211820803
2021-01-27	9	9183,441739511907
2021-01-27	10	9699,646557357903
2021-01-13	7	8356,3652895918
2021-01-27	12	10178,537934844402
2021-01-27	13	10227,931219624392
2021-01-27	14	10408,637615953401
2021-01-13	20	9416,117975508008
2021-01-27	15	10533,430683240198
2021-01-27	16	10478,536548269096
2021-01-27	17	10396,261574234402
2021-01-14	9	8728,6376965077
2021-01-27	18	10202,569870228597
2021-01-27	19	9946,041494500498
2021-01-27	20	9733,289399369198
2021-01-27	21	9707,871784656596
2021-01-27	22	10107,679589155
2021-01-27	23	10050,373537970003
2021-01-14	22	9792,452384964894
2021-01-28	1	9103,211469023196
2021-01-28	2	8705,949529304506
2021-01-15	11	9709,171246955797
2021-01-28	3	8419,988544989503
2021-01-15	24	9152,0117839715
2021-01-28	4	8312,523926918497
2021-01-16	13	9329,5917040551
2021-01-28	5	8185,936946024801
2021-01-28	6	8207,4559878387
2021-01-16	15	9344,987994240108
2021-01-28	7	8382,680956253502
2021-01-28	8	8504,7779469888
2021-01-16	17	9050,216933503194
2021-01-28	9	9060,603227260408
2021-01-28	10	9595,346383351605
2021-01-16	18	9016,766300853702
2021-01-28	11	9912,137487974911
2021-01-28	12	10099,512576013809
2021-01-16	19	8931,490400067505
2021-01-28	14	10282,177451337704
2021-01-16	20	8930,6596177659
2021-01-28	15	10347,145828200802
2021-01-28	16	10281,704890487104
2021-01-16	21	8907,459167541208
2021-01-28	17	10099,9797465672
2021-01-28	18	9844,365282939892
2021-01-16	22	9288,679548535605
2021-01-28	19	9599,645790446804
2021-01-16	23	9244,0348448432
2021-01-28	20	9477,6825448564
2021-01-28	21	9516,524205972702
2021-01-16	24	8826,1384928787
2021-01-17	1	8436,405609719503
2021-01-28	22	9899,312483391703
2021-01-28	23	9764,0306577832
2021-01-17	3	7791,966422460298
2021-01-28	24	9335,9348341581
2021-01-17	16	8898,223444330899
2021-01-18	5	7871,592981440896
2021-01-29	1	8980,820195632405
2021-01-29	3	8323,182374335502
2021-01-19	7	8495,339945801501
2021-01-29	4	8213,404088004601
2021-01-29	5	8175,478278301403
2021-01-19	20	9879,572773424203
2021-01-29	6	8190,737408656898
2021-01-29	7	8353,997048749103
2021-01-29	8	8591,792740927498
2021-01-29	9	9104,292433306902
2021-01-20	9	9349,109634655399
2021-01-29	10	9566,216029314095
2021-01-29	11	9816,068066283106
2021-01-20	22	10053,883135149303
2021-01-29	12	9965,045630601993
2021-01-29	13	10001,828637588798
2021-01-21	11	9869,300091986497
2021-01-29	14	10016,892118062597
2021-01-29	16	9795,433810612796
2021-01-30	4	7732,073626718205
2021-01-30	5	7686,254704355098
2021-01-21	24	9522,189576558703
2021-01-30	6	7655,117548984595
2021-01-30	7	7650,198637492497
2021-01-22	13	10276,8729458121
2021-01-30	8	7577,872916263002
2021-01-30	9	7764,560450938094
2021-01-23	2	8825,068176326999
2021-01-30	10	8080,965430564692
2021-01-30	11	8426,584484624304
2021-01-23	4	8451,443885005703
2021-01-30	12	8618,165144527995
2021-01-30	13	8740,507603481
2021-01-23	5	8307,165129732099
2021-01-30	14	8936,073211329403
2021-01-30	15	8921,1508118761
2021-01-23	6	8265,737927413002
2021-01-30	16	8777,074932739808
2021-01-30	17	8691,756971373103
2021-01-23	7	8286,427630266204
2021-01-30	18	8611,488600803996
2021-01-23	9	8558,3806845105
2021-01-30	19	8606,311724674395
2021-01-30	20	8574,615819019305
2021-01-23	10	8996,491838642003
2021-01-30	21	8664,269393285405
2021-01-23	11	9239,403247673805
2021-01-30	22	9036,606476075107
2021-01-30	23	8869,096016086898
2021-01-23	12	9430,761330490606
2021-01-30	24	8497,187785962698
2021-01-31	1	8199,492607932802
2021-01-31	2	7834,490842944802
2021-01-23	13	9605,575589928401
2021-01-23	14	9554,348646486407
2021-01-31	3	7591,135727074802
2021-01-31	4	7418,533247982199
2021-01-31	5	7283,327145100202
2021-01-23	16	9415,267095286401
2021-01-31	6	7203,795131563999
2021-01-24	5	7701,6627175968015
2021-01-31	7	7190,794705757298
2021-01-31	8	7075,658824569398
2021-01-24	18	8873,197440431504
2021-01-31	9	7141,0392397313
2021-01-25	7	8136,3990057923975
2021-01-31	10	7237,01956595432
2021-01-25	20	9891,940880867403
2021-01-26	9	9258,737215268202
2021-01-31	11	7679,884105297114
2021-01-31	12	8005,153108126781
2021-01-31	13	8139,505822399378
2021-01-27	11	9987,237578524511
2021-01-31	14	8327,861526863267
2021-01-31	15	8346,741192134265
2021-01-31	16	8262,301904244401
2021-01-27	24	9537,651332595293
2021-01-31	17	8233,146733971686
2021-01-28	13	10163,877686729596
2021-01-29	2	8557,561029989301
2021-01-31	18	8215,81959039017
2021-01-31	19	8167,497790687205
2021-01-29	15	10034,3911486839
2021-01-31	20	8202,482749737768
2021-01-31	22	8992,22420127545
2021-01-31	23	8875,344217226
2021-01-29	17	9747,091653542204
2021-01-03	23	9612,7503530568
2021-01-29	18	9672,546820787604
2021-01-04	1	8898,945716696902
2021-01-29	19	9295,555622133403
2021-01-04	14	10669,615214613905
2021-01-05	3	8538,648639053798
2021-01-29	20	9125,075729052498
2021-01-05	16	10633,916888721506
2021-01-06	5	8321,309204149304
2021-01-29	21	9265,717970906697
2021-01-06	18	10158,117995310902
2021-01-29	22	9411,376343011605
2021-01-07	7	8199,096012019305
2021-01-07	20	9605,554039091101
2021-01-29	23	9162,228402637396
2021-01-08	9	9207,569330545502
2021-01-08	22	9861,497830973907
2021-01-30	1	8469,551357918397
2021-01-09	24	8739,487994796607
2021-01-10	2	7903,925086420403
2021-01-30	2	8167,6251292955985
2021-01-10	3	7656,930752511397
2021-01-10	4	7505,645515625103
2021-01-30	3	7889,565495688
2021-01-31	24	8474,359475584806
2021-02-05	5	8213,483796797995
2021-02-05	6	8194,155136328303
2021-02-01	1	8189,746689621902
2021-02-05	7	8336,960554529722
2021-02-01	2	7851,585035932997
2021-02-05	8	8526,780506864381
2021-02-05	9	8992,578599661287
2021-02-05	10	9477,14262828385
2021-02-01	3	7610,8612655094
2021-02-05	11	9718,475265160183
2021-02-01	4	7497,218151243598
2021-02-05	13	9947,29227898986
2021-02-01	5	7471,537671429
2021-02-05	14	9956,058221523876
2021-02-05	15	10056,367206996427
2021-02-01	6	7529,0048910907
2021-02-05	16	10104,14322073711
2021-02-05	17	10003,136327455157
2021-02-01	7	7798,837612812732
2021-02-05	18	9817,826907488363
2021-02-05	19	9466,500085386455
2021-02-01	9	8591,703682124116
2021-02-05	20	9438,305896595326
2021-02-05	21	9338,758431436057
2021-02-01	18	9512,24943907726
2021-02-05	22	9798,384516148539
2021-02-05	23	9680,210677767103
2021-02-01	19	9286,365815606803
2021-02-05	24	9434,2499441239
2021-02-06	2	8547,667481300901
2021-02-06	3	8232,4800436164
2021-02-01	20	9195,892696267261
2021-02-06	4	8159,258926949702
2021-02-06	5	8069,796959879504
2021-02-01	21	9230,855205063252
2021-02-06	6	8043,789423953799
2021-02-01	22	9745,823231776341
2021-02-06	7	8111,35030330362
2021-02-01	23	9682,1013825889
2021-02-06	8	7966,851155490493
2021-02-01	24	9270,2532593689
2021-02-06	9	8297,497625148688
2021-02-06	10	8704,265343451956
2021-02-02	1	8746,218149268701
2021-02-06	11	8989,7670394394
2021-02-06	12	9189,301718300683
2021-02-02	2	8389,572879368496
2021-02-06	13	9263,52876874506
2021-02-06	15	9267,485915185625
2021-02-06	16	9208,349801529113
2021-02-02	3	8145,0007788275
2021-02-06	17	8967,991374064164
2021-02-06	18	8955,434691874361
2021-02-02	4	8042,273973783898
2021-02-06	19	8914,546444759659
2021-02-06	20	8884,095258419315
2021-02-06	21	8988,84982168745
2021-02-02	5	8013,663445108101
2021-02-06	22	9407,931931065445
2021-02-02	7	8132,592119353034
2021-02-06	23	9162,551945278203
2021-02-06	24	8805,067311316896
2021-02-02	8	8339,210832110315
2021-02-07	1	8385,744691958105
2021-02-07	2	8024,206041921103
2021-02-02	9	8696,020753872022
2021-02-07	4	7591,561689146603
2021-02-07	5	7567,658174494802
2021-02-07	6	7562,0042339787005
2021-02-02	10	9087,093542250635
2021-02-07	7	7563,194743166622
2021-02-02	11	9413,07312176812
2021-02-07	8	7403,611047991591
2021-02-02	12	9539,237108619174
2021-02-07	9	7434,411786226382
2021-02-02	13	9699,446465057485
2021-02-07	10	7809,63100424536
2021-02-07	11	8015,397765293591
2021-02-02	14	9911,40176772137
2021-02-07	12	8107,158471900089
2021-02-07	13	8281,15764560606
2021-02-07	14	8476,554287909774
2021-02-02	15	10028,309470237768
2021-02-07	15	8556,373947795817
2021-02-07	17	8369,101878891468
2021-02-08	7	8021,876156476422
2021-02-08	8	8228,90151380619
2021-02-08	9	8801,922730533586
2021-02-02	16	9989,59987438789
2021-02-08	10	9364,174451297253
