fecha	hora	demanda
2022-01-09	19	8864,125675588291
2022-01-09	20	8894,353500027406
2022-01-09	21	9026,816362413094
2022-01-03	14	10719,337858131785
2022-01-09	22	9440,700146071194
2022-01-03	15	10869,0104017047
2022-01-09	23	9475,426029598202
2022-01-03	16	10938,261962705597
2022-01-09	24	9079,9481867968
2022-01-10	1	8669,320250744204
2022-01-10	3	8154,652334620803
2022-01-10	4	8043,184723270201
2022-01-10	5	7998,332678901002
2022-01-03	17	10958,846572747905
2022-01-10	6	8078,481388801899
2022-01-03	18	10736,118299516684
2022-01-10	7	8326,320235824602
2022-01-03	19	10418,93656863939
2022-01-10	8	8608,914362159501
2022-01-03	20	10271,586094429891
2022-01-10	9	9364,603534353693
2022-01-03	21	10220,48550404031
2022-01-10	10	9936,132238909795
2022-01-03	22	10539,606756212193
2022-01-10	11	10376,6098632941
2022-01-03	23	10332,408685886498
2022-01-10	12	10669,6599210889
2022-01-03	24	9999,0122600664
2022-01-10	13	10792,0809950058
2022-01-04	1	9491,5256404699
2022-01-10	14	10816,262934350794
2022-01-04	3	8744,320586511792
2022-01-10	16	11119,791599670005
2022-01-04	4	8571,442843974193
2022-01-10	17	10991,270268774293
2022-01-10	18	10814,225871278297
2022-01-04	5	8550,074129918103
2022-01-10	19	10405,544630095897
2022-01-10	20	10186,572441992097
2022-01-04	6	8553,348230351496
2022-01-10	21	10117,232721883905
2022-01-04	7	8689,7388125882
2022-01-10	22	10279,667708605402
2022-01-10	23	10210,309215467203
2022-01-04	8	8949,767167791799
2022-01-10	24	9882,907173980497
2022-01-11	1	9274,8033008817
2022-01-11	2	8837,6710989976
2022-01-04	9	9509,847706689601
2022-01-04	10	9928,8559393534
2022-01-11	3	8540,820443869596
2022-01-04	11	10212,00661764251
2022-01-11	5	8266,9309602279
2022-01-04	12	10421,472128259396
2022-01-11	6	8322,379054534598
2022-01-04	13	10505,6912054752
2022-01-11	7	8510,8096396437
2022-01-04	14	10653,153956967599
2022-01-11	8	8783,057951292898
2022-01-11	9	9382,076461335499
2022-01-11	10	9913,428371274305
2022-01-11	11	10254,3109794932
2022-01-11	12	10462,231155118197
2022-01-11	13	10541,855981215
2022-01-11	14	10729,872943321905
2022-01-04	16	10736,530596840816
2022-01-11	15	10827,355586411297
2022-01-11	16	10877,855550688608
2022-01-04	17	10697,400648000299
2022-01-04	18	10571,0648014066
2022-01-11	18	10685,631753652391
2022-01-04	19	10200,763232721605
2022-01-11	19	10071,885590614198
2022-01-11	20	9986,038892452003
2022-01-04	20	10042,560298458498
2022-01-04	21	10082,323004827202
2022-01-11	21	10014,984535724103
2022-01-04	22	10319,837526246301
2022-01-11	22	10298,028149437698
2022-01-11	23	10251,657963306905
2022-01-04	23	10253,337954370303
2022-01-11	24	9861,013485977297
2022-01-04	24	9813,834642761802
2022-01-12	1	9335,7744410684
2022-01-12	2	8882,838991401097
2022-01-05	1	9326,337736234902
2022-01-12	3	8514,0940954126
2022-01-12	4	8346,486751906301
2022-01-05	2	8944,469211515501
2022-01-05	3	8674,016818312997
2022-01-12	5	8257,225137685198
2022-01-05	5	8447,852435423201
2022-01-05	6	8397,9410465958
2022-01-05	7	8467,633414774406
2022-01-05	8	8735,637937159292
2022-01-05	9	9418,554799548407
2022-01-05	10	9742,109494731203
2022-01-05	11	10051,642393697
2022-01-05	12	10256,305927040296
2022-01-05	13	10406,400080534291
2022-01-05	14	10542,393956665002
2022-01-05	15	10670,7487795016
2022-01-12	7	8542,193487336202
2022-01-05	16	10744,948611355396
2022-01-05	18	10433,208207634201
2022-01-05	19	10115,478969419004
2022-01-05	20	9851,714486315701
2022-01-05	21	9922,237573339185
2022-01-05	22	10202,202402818606
2022-01-12	8	8868,295505328299
2022-01-05	23	10150,388887811803
2022-01-05	24	9663,176203771996
2022-01-06	1	9251,536752386497
2022-01-06	2	8788,6877273064
2022-01-12	9	9458,847179023604
2022-01-06	3	8433,043246482799
2022-01-12	10	9948,887889823805
2022-01-06	4	8314,495456650799
2022-01-12	11	10188,275359135596
2022-01-06	5	8280,370611153305
2022-01-12	12	10384,178508324698
2022-01-12	13	10591,5480903092
2022-01-06	7	8528,074266295202
2022-01-12	14	10686,82331684458
2022-01-06	8	8795,602449371596
2022-01-12	15	10750,191376066008
2022-01-06	9	9486,743097600995
2022-01-06	10	9892,569096962205
2022-01-06	11	10213,530188104594
2022-01-06	12	10416,144924142407
2022-01-12	16	10893,354748571208
2022-01-06	13	10602,60501420211
2022-01-12	17	10880,773385726203
2022-01-06	14	10807,414767624301
2022-01-12	18	10732,539009470904
2022-01-12	20	10189,445269614886
2022-01-06	15	10940,426798514205
2022-01-12	21	10105,480394492311
2022-01-06	16	10961,399771492
2022-01-06	17	10916,138588000887
2022-01-06	18	10685,079859870502
2022-01-12	22	10395,661094190204
2022-01-12	23	10277,099002496203
2022-01-06	20	10092,963524638495
2022-01-12	24	9861,232379588604
2022-01-13	23	10176,48215350621
2022-01-13	24	9775,094200051497
2022-01-14	1	9242,964700797203
2022-01-13	1	9308,985514136803
2022-01-14	2	8805,638138393097
2022-01-13	2	8933,491477743997
2022-01-13	3	8638,909628999301
2022-01-14	3	8478,8599749051
2022-01-13	4	8475,112759750098
2022-01-14	4	8316,969612513398
2022-01-14	5	8308,1275124901
2022-01-13	5	8374,908795967596
2022-01-14	6	8377,569760561795
2022-01-13	6	8361,485634017701
2022-01-14	7	8554,989333542695
2022-01-14	8	8842,294918362197
2022-01-14	9	9479,465619561799
2022-01-13	7	8570,938199162101
2022-01-14	10	10034,25125144239
2022-01-13	9	9463,881169295904
2022-01-14	12	10593,410784442407
2022-01-14	13	10705,2214956986
2022-01-14	14	10834,98183977969
2022-01-14	15	11002,593616180693
2022-01-14	16	11037,202536797795
2022-01-14	17	10833,3507496864
2022-01-14	18	10574,558451774701
2022-01-20	12	9978,011386692098
2022-01-14	19	10328,515947635595
2022-01-20	13	10182,311803828905
2022-01-14	20	10020,922962920802
2022-01-20	14	10170,752728340698
2022-01-14	21	9870,155084409107
2022-01-20	15	10283,972624165504
2022-01-14	22	10212,197687134594
2022-01-14	23	10138,018792422703
2022-01-20	23	9986,558692664703
2022-01-15	1	9234,8480999187
2022-01-21	1	9001,9476770974
2022-01-21	2	8595,617907997503
2022-01-21	3	8325,559129362005
2022-01-15	2	8880,817645768395
2022-01-21	4	8223,309416609798
2022-01-15	3	8643,680107569196
2022-01-21	5	8202,312437148697
2022-01-15	4	8507,769302686498
2022-01-15	5	8434,830494117205
2022-01-21	6	8239,176891546098
2022-01-15	6	8368,067960626699
2022-01-15	7	8427,296470950798
2022-01-15	8	8358,958104863095
2022-01-21	7	8442,681269290997
2022-01-21	8	8756,057843345498
2022-01-15	9	8752,893203576014
2022-01-15	10	9159,2941033937
2022-01-15	11	9544,0177027531
2022-01-21	9	9259,075265294097
2022-01-15	12	9739,798976904693
2022-01-21	10	9911,006793338696
2022-01-15	14	9857,004809740094
2022-01-21	11	10188,107638721602
2022-01-15	15	9919,469608750302
2022-01-21	12	10368,780346283706
2022-01-15	16	9822,111314869706
2022-01-15	17	9692,662498982398
2022-01-21	14	10443,059336407703
2022-01-21	15	10487,718938980104
2022-01-15	18	9497,783658865903
2022-01-21	16	10535,658924955402
2022-01-15	19	9413,933661374498
2022-01-15	20	9181,437365578597
2022-01-21	17	10445,53911046749
2022-01-15	21	9304,364627341802
2022-01-15	22	9593,390929972897
2022-01-21	18	10221,474279868888
2022-01-21	19	9962,524764576301
2022-01-15	23	9509,920841613397
2022-01-21	20	9718,752752253802
2022-01-21	21	9800,043069166206
2022-01-15	24	9117,060744579698
2022-01-16	1	8785,126907239799
2022-01-21	22	10141,4063922889
2022-01-16	3	8121,729310053199
2022-01-16	4	7978,300397802895
2022-01-16	5	7918,899288563201
2022-01-16	6	7937,012842431501
2022-01-21	23	10014,602547562403
2022-01-16	7	7905,387603804999
2022-01-21	24	9648,825682406205
2022-01-22	1	9242,245982304103
2022-01-16	8	7794,1039781650015
2022-01-22	3	8573,093543431196
2022-01-22	4	8399,5399217066
2022-01-16	9	7897,350783902802
2022-01-22	5	8349,301874380597
2022-01-16	10	8232,588959858505
2022-01-16	11	8569,951459831398
2022-01-22	6	8304,901634602698
2022-01-16	12	8816,117041760814
2022-01-16	13	8927,90795550651
2022-01-22	7	8333,901461457403
2022-01-22	8	8331,819287052902
2022-01-16	14	9088,417778557581
2022-01-16	16	8846,114796028689
2022-01-22	9	8539,9110453692
2022-01-16	17	8711,029898571605
2022-01-16	18	8683,29156202769
2022-01-22	10	9003,676225454601
2022-01-22	11	9333,883027278513
2022-01-16	19	8582,967296184497
2022-01-22	12	9476,514631807193
2022-01-22	13	9544,936809006087
2022-01-16	20	8643,810171727402
2022-01-16	21	8733,443111122706
2022-01-16	22	9251,588476193807
2022-01-22	14	9605,570372923892
2022-01-16	23	9166,926241247906
2022-01-16	24	8799,088510208703
2022-01-22	16	9507,9128653383
2022-01-17	1	8584,674344538498
2022-01-22	17	9377,608309612004
2022-01-17	2	8227,4515999472
2022-01-22	18	9380,9844889904
2022-01-17	3	8055,716166723599
2022-01-17	5	7820,207477193397
2022-01-17	6	7928,2004488706025
2022-01-17	7	8223,510593383593
2022-01-22	19	9187,040399492904
2022-01-17	8	8579,852546172104
2022-01-22	20	9061,975404332103
2022-01-17	9	9140,278083021092
2022-01-22	21	9210,035156437
2022-01-17	10	9629,727240357797
2022-01-17	11	9898,266215019099
2022-01-22	22	9581,5089556846
2022-01-22	23	9458,545266621797
2022-01-17	12	10127,0381618116
2022-01-22	24	9123,502869658005
2022-01-23	1	8836,195506150096
2022-01-23	2	8388,5144698607
2022-01-17	13	10204,37299697219
2022-01-23	3	8153,030954460999
2022-01-17	14	10320,444906059394
2022-01-23	5	7810,544701559698
2022-01-17	15	10338,34976075221
2022-01-17	16	10300,232601913802
2022-01-23	6	7723,671207644401
2022-01-17	18	10058,001302818015
2022-01-17	19	9815,615334404989
2022-01-17	20	9575,407876061485
2022-01-23	7	7661,595113785004
2022-01-23	8	7540,386722322394
2022-01-17	21	9721,234566683914
2022-01-17	22	10183,235635533401
2022-01-23	9	7639,354182589892
2022-01-17	23	10038,591345490195
2022-01-23	10	7968,399979942698
2022-01-17	24	9569,604212925906
2022-01-18	1	9152,166540616801
2022-01-23	11	8380,236260384905
2022-01-18	2	8767,515718999302
2022-01-23	12	8646,812858783896
2022-01-18	3	8455,030289220502
2022-01-23	13	8790,1557869485
2022-01-23	14	9067,881299085602
2022-01-23	15	9082,152986884701
2022-01-18	4	8329,697967084501
2022-01-23	16	9003,067659208307
2022-01-18	5	8067,348796851499
2022-01-23	18	8871,333996007206
2022-01-18	7	8451,582698355693
2022-01-18	8	8699,003165826685
2022-01-18	9	9258,812642794786
2022-01-23	19	8902,232622793206
2022-01-18	10	9693,4908899539
2022-01-23	20	8936,695245872088
2022-01-18	11	9989,398630510806
2022-01-18	12	10046,909081360494
2022-01-23	21	9158,280899996495
2022-01-18	13	10238,688862718203
2022-01-23	22	9572,452098040003
2022-01-18	14	10376,934863411989
2022-01-18	15	10403,326665877406
2022-01-23	23	9528,644372348102
2022-01-18	16	10400,242221032702
2022-01-23	24	9151,423582747191
2022-01-18	17	10324,616556899806
2022-01-24	1	8859,786711147597
2022-01-18	18	10218,911197739206
2022-01-24	2	8527,184855697398
2022-01-18	20	9689,443635230102
2022-01-18	21	9743,4060265133
2022-01-18	22	10084,633755434303
2022-01-18	23	9920,054278227897
2022-01-18	24	9419,980984561498
2022-01-24	3	8296,6796216798
2022-01-19	1	8941,8847909668
2022-01-19	2	8528,429429154792
2022-01-24	4	8105,7610303217025
2022-01-19	3	8275,828564184803
2022-01-19	4	8127,683503039698
2022-01-19	5	8107,049953998299
2022-01-24	5	8057,994046209398
2022-01-19	6	8123,107013605999
2022-01-24	7	8201,9785504324
2022-01-19	7	8261,362525413997
2022-01-24	8	8543,452111640901
2022-01-19	9	9055,613318356605
2022-01-19	10	9534,328416976605
2022-01-24	9	9202,790152778494
2022-01-19	11	9797,0999422914
2022-01-24	10	9784,328589138206
2022-01-19	12	9937,417801318195
2022-01-24	11	10157,770711830903
2022-01-19	13	10084,420791375693
2022-01-24	12	10391,337155428597
2022-01-19	14	10242,370805040704
2022-01-19	15	10312,624296977909
2022-01-24	13	10568,066059527995
2022-01-19	16	10263,456014074904
2022-01-24	14	10797,115552364998
2022-01-19	17	10248,745118192799
2022-01-24	15	10900,000669522102
2022-01-19	18	10097,775870977704
2022-01-24	16	10939,657748952905
2022-01-19	19	9792,494202738793
2022-01-24	17	10956,59188807109
2022-01-19	20	9651,477645952698
2022-01-24	18	10784,078329219903
2022-01-19	22	10060,482289758704
2022-01-26	23	10428,701915948508
2022-01-24	20	10196,160950384494
2022-01-24	21	10081,894686991101
2022-01-27	1	9716,213438602801
2022-01-24	22	10401,205298246503
2022-01-27	2	9417,752538541003
2022-01-27	3	9155,708295795892
2022-01-24	23	10279,946853299605
2022-01-27	4	8943,789122214403
2022-01-27	5	8926,4629246164
2022-01-24	24	9868,127119184104
2022-01-27	6	8981,104376800893
2022-01-25	1	9338,946070842898
2022-01-27	7	9202,058606722705
2022-01-25	2	8946,877866793098
2022-01-27	8	9570,195550174407
2022-01-25	3	8716,818810080906
2022-01-27	9	10064,148666809198
2022-01-27	10	10529,738254676306
2022-01-25	4	8580,604273505296
2022-01-27	11	10589,712551721
2022-01-27	12	10774,087823152704
2022-01-27	14	11007,406116829206
2022-01-25	5	8493,924026332501
2022-01-27	15	11230,47064804511
2022-01-27	16	11278,34815598479
2022-01-25	6	8500,189759402901
2022-01-27	17	11266,533073927698
2022-01-25	7	8673,171210609893
2022-01-25	9	9488,034777711107
2022-01-27	18	11034,362065761892
2022-01-25	10	10001,537532032593
2022-01-27	19	10626,604747364
2022-01-27	20	10445,813496150788
2022-01-27	21	10637,613202205794
2022-01-25	11	10276,436624282182
2022-01-27	22	11098,810564573205
2022-01-27	23	11029,137744933894
2022-01-27	24	10629,518672526097
2022-01-28	1	10104,721151345193
2022-01-28	3	9238,6463861163
2022-01-28	4	9136,3889571153
2022-01-28	5	9122,999994612703
2022-01-25	12	10481,00528467
2022-01-28	6	9232,826380703398
2022-01-25	13	10628,493807431103
2022-01-28	7	9376,066192641501
2022-01-28	8	9610,155111249604
2022-01-28	9	10093,230541438297
2022-01-25	14	10833,152039058907
2022-01-28	10	10390,165698728504
2022-01-28	11	10645,372694424992
2022-01-28	12	10751,706470800427
2022-01-25	15	10946,167033535401
2022-01-28	13	10805,170074480402
2022-01-25	16	11028,478155571609
2022-01-28	14	10931,21469593671
2022-01-28	16	10934,889965609202
2022-01-25	17	10981,155706803003
2022-01-25	18	10853,7462807753
2022-01-25	19	10492,790974876212
2022-01-28	17	10877,884220924401
2022-01-25	20	10226,727414919607
2022-01-25	22	10649,387083629406
2022-01-28	18	10672,409865250307
2022-01-25	23	10505,9014511408
2022-01-28	19	10376,836020947698
2022-01-28	20	10199,997091156803
2022-01-25	24	10075,865332918791
2022-01-28	21	10246,856302081504
2022-01-28	22	10615,504432129695
2022-01-26	1	9612,818618438205
2022-01-28	23	10447,866041879
2022-01-28	24	10075,508176050504
2022-01-26	2	9146,557517057998
2022-01-29	1	9539,659797046404
2022-01-29	2	9202,162510017293
2022-01-29	3	8922,918289944608
2022-01-26	3	8876,109692908103
2022-01-29	5	8756,483936865503
2022-01-26	4	8721,030191408501
2022-01-29	6	8653,637865967603
2022-01-26	5	8639,755552261995
2022-01-29	7	8757,64677606059
2022-01-26	6	8637,569244684402
2022-01-26	7	8830,1228892315
2022-01-29	8	8802,688666498998
2022-01-29	9	9007,979736090607
2022-01-26	8	9049,337540589586
2022-01-29	10	9358,6472137846
2022-01-26	9	9592,551230329589
2022-01-29	11	9612,884831306606
2022-01-29	12	9732,641912187893
2022-01-26	11	10395,685087362997
2022-01-29	13	9852,455874058694
2022-01-29	14	9858,53605029219
2022-01-05	4	8497,5122576861
2022-01-29	15	9715,059619415
2022-01-29	16	9504,8756107699
2022-01-29	18	9454,237203767185
2022-01-06	6	8378,666492713603
2022-01-29	19	9265,337154508295
2022-01-06	19	10368,088240771003
2022-01-29	20	9211,269032951393
2022-01-06	21	10092,234842689899
2022-01-29	21	9465,059059980698
2022-01-06	22	10406,412041122194
2022-01-06	23	10439,723963379898
2022-01-06	24	10044,807228812397
2022-01-07	1	9562,544002398705
2022-01-07	2	9124,174087188494
2022-01-29	22	9912,942068327095
2022-01-07	3	8813,1677240528
2022-01-29	23	9796,4201051756
2022-01-29	24	9480,517821943402
2022-01-07	4	8648,493411233701
2022-01-30	1	8941,268346432696
2022-01-07	5	8586,760591195802
2022-01-30	2	8537,321474242197
2022-01-30	3	8312,345816006797
2022-01-07	6	8589,2385693641
2022-01-07	9	9652,325788524513
2022-01-07	22	10548,065928007294
2022-01-08	11	9743,653714129003
2022-01-30	4	8147,3628352576
2022-01-08	24	9241,938139047998
2022-01-30	5	8157,972883064403
2022-01-09	13	9140,655343925697
2022-01-30	7	8064,8535212355
2022-01-30	8	7977,362350443402
2022-01-10	2	8333,701452068592
2022-01-30	9	8093,996864784108
2022-01-10	15	11119,213745302204
2022-01-30	10	8363,260675888401
2022-01-30	11	8666,727247598998
2022-01-11	4	8375,27199875139
2022-01-30	12	8887,702282436805
2022-01-30	13	9011,123453974698
2022-01-11	17	10887,779854224205
2022-01-30	14	9062,311969382894
2022-01-30	15	9007,4433069572
2022-01-12	6	8339,720816043597
2022-01-30	16	8842,1716918506
2022-01-12	19	10452,759778856798
2022-01-30	17	8779,561656260097
2022-01-13	8	8823,386441770303
2022-01-30	18	8890,910543395607
2022-01-30	20	8862,423188169198
2022-01-13	11	10254,9077451285
2022-01-30	21	9111,252978744502
2022-01-13	12	10416,256753070706
2022-01-30	22	9617,745418630098
2022-01-30	23	9571,1571187114
2022-01-13	13	10511,304039096007
2022-01-30	24	9197,140757731007
2022-01-13	14	10571,77460763409
2022-01-31	1	8900,404222499788
2022-01-31	2	8546,917364335997
2022-01-31	3	8283,1194310359
2022-01-13	15	10700,225841547297
2022-01-31	4	8090,366317225999
2022-01-13	16	10692,057753503397
2022-01-13	17	10631,578490941696
2022-01-31	5	8069,890621611701
2022-01-13	18	10496,045743376999
2022-01-31	6	8131,910091115002
2022-01-13	19	10194,502133221
2022-01-31	7	8378,2440579937
2022-01-31	9	9191,751890015194
2022-01-13	20	9958,127814471305
2022-01-31	10	9682,639772013408
2022-01-13	22	10275,506023571503
2022-01-14	11	10319,1692508804
2022-01-31	11	10126,217366102303
2022-01-31	12	10360,5950274227
2022-01-15	13	9795,727909472098
2022-01-31	13	10557,951718468004
2022-01-16	2	8391,422518947598
2022-01-31	14	10649,159974707398
2022-01-31	15	10729,286381978798
2022-01-16	15	8972,920965536092
2022-01-31	16	10674,047014437998
2022-01-17	4	7878,831695120199
2022-01-31	17	10659,739502216204
2022-01-17	17	10237,25705400969
2022-01-18	6	8305,359916682697
2022-01-31	18	10560,5472371322
2022-01-18	19	9923,274320058903
2022-01-31	19	10189,422024770201
2022-01-19	8	8492,284040515
2022-01-31	20	10184,885227404804
2022-01-19	21	9656,806684461693
2022-01-01	9	7531,81461521199
2022-01-19	23	9929,756627062394
