fecha	hora	demanda
2022-12-24	3	9148,126569769798
2022-12-24	4	8915,554148406294
2022-12-24	5	8780,764547277699
2022-12-24	6	8731,603231105204
2022-12-24	7	8678,83069490155
2022-12-24	9	8892,056483607601
2022-12-24	10	9303,677734929206
2022-12-24	11	9607,094483584291
2022-12-24	12	9854,816704902998
2022-12-24	13	9986,200910633397
2022-12-24	14	10089,530607944293
2022-12-24	15	10073,546305590793
2022-12-24	16	10008,575270969694
2022-12-24	17	10037,647511059698
2022-12-24	18	9976,32750167151
2022-12-24	19	9878,083466898697
2022-12-24	20	9759,408513791997
2022-12-24	22	10307,836642800794
2022-12-24	23	9999,702244139206
2022-12-24	24	9477,918270311196
2022-12-24	8	8636,352560810697
2022-12-24	21	9936,97501377394
2022-12-23	1	9791,353441526597
2022-12-23	2	9438,040266331198
2022-12-23	3	9142,5013429057
2022-12-23	4	8868,306563173004
2022-12-23	5	8785,948437910794
2022-12-23	7	8977,181432323236
2022-12-23	8	9278,507719985499
2022-12-23	9	9882,606557987498
2022-12-23	10	10398,389073112405
2022-12-23	11	10590,619511251207
2022-12-23	12	10738,951224665705
2022-12-23	13	10845,910913977303
2022-12-23	14	10897,714624131111
2022-12-23	15	10909,778229126108
2022-12-23	16	10772,056927402586
2022-12-23	17	10646,657345805086
2022-12-23	18	10511,499804803098
2022-12-23	20	10316,962842137807
2022-12-23	21	10403,409818747003
2022-12-23	22	10712,608874374397
2022-12-23	23	10691,151228050703
2022-12-23	24	10326,950395802998
2022-12-23	6	8833,559771755805
2022-12-23	19	10426,399047703906
2022-12-22	1	9772,3156026083
2022-12-22	2	9315,718448938702
2022-12-22	3	8969,267838965505
2022-12-22	5	8775,688270636205
2022-12-22	6	8818,660020481202
2022-12-22	7	8967,451253068068
2022-12-22	8	9294,493401171903
2022-12-22	9	9856,483378431902
2022-12-22	10	10415,613412845503
2022-12-22	11	10670,56408879918
2022-12-22	12	10761,3775070271
2022-12-22	13	10913,849139901293
2022-12-22	14	11011,589689653301
2022-12-22	15	11116,724075455419
2022-12-22	16	11180,864519305904
2022-12-22	18	10938,046542187594
2022-12-22	19	10612,895724341082
2022-12-22	20	10396,889479609195
2022-12-22	21	10377,210051225016
2022-12-22	22	10775,140873537994
2022-12-22	23	10592,304540305295
2022-12-22	24	10235,115180544095
2022-12-22	4	8837,3257431644
2022-12-22	17	11114,84218150221
2022-12-21	1	9731,620987133907
2022-12-21	3	8966,622668674405
2022-12-21	4	8852,014698266596
2022-12-21	5	8781,788112700093
2022-12-21	6	8875,538358182595
2022-12-21	7	8955,351653921198
2022-12-21	8	9113,043771705497
2022-12-21	9	9697,2881608429
2022-12-21	10	10161,735878270096
2022-12-21	11	10436,774517445794
2022-12-21	12	10532,120418998808
2022-12-21	13	10718,949124758694
2022-12-21	14	10875,066477930299
2022-12-21	16	11107,7746099567
2022-12-21	17	11084,672658632617
2022-12-21	18	11013,339487427093
2022-12-21	19	10729,863298063803
2022-12-21	20	10562,026760112705
2022-12-21	21	10398,721341876993
2022-12-21	22	10693,377901429107
2022-12-21	23	10609,183781468799
2022-12-21	24	10168,884277924202
2022-12-21	2	9246,458368467494
2022-12-21	15	11059,498643950992
2022-12-20	1	9660,027429166803
2022-12-20	2	9222,7013230541
2022-12-20	3	8934,680586646698
2022-12-20	4	8742,466066820603
2022-12-20	5	8681,545403557004
2022-12-20	6	8741,827755079405
2022-12-20	7	8756,173854582306
2022-12-20	8	9106,161798815598
2022-12-20	9	9729,527272348692
2022-12-20	10	10236,259600370708
2022-12-20	11	10525,035750953006
2022-12-20	12	10703,715108059994
2022-12-20	14	10980,987502844908
2022-12-20	15	11160,50363584149
2022-12-20	16	11214,169249444009
2022-12-20	17	11132,780273828008
2022-12-20	18	11001,523097510697
2022-12-20	19	10782,404862516394
2022-12-20	20	10596,913095147518
2022-12-20	21	10619,146732490439
2022-12-20	22	10821,947071175096
2022-12-20	23	10711,485288568394
2022-12-20	24	10248,977260751202
2022-12-20	13	10885,862097363986
2022-12-19	1	9313,5230138443
2022-12-19	2	8856,861198567894
2022-12-19	3	8611,955134751797
2022-12-19	4	8435,687799440098
2022-12-19	5	8369,037248256702
2022-12-19	6	8449,349261881602
2022-12-19	7	8670,808998118975
2022-12-19	8	8932,337710190295
2022-12-19	12	10778,535004818905
2022-12-19	13	10934,732330528213
2022-12-19	14	11099,467792126394
2022-12-19	15	11160,543507024197
2022-12-19	16	11281,183066681502
2022-12-19	17	11160,495233527801
2022-12-19	18	10897,396669985414
2022-12-19	19	10656,7591198564
2022-12-19	20	10478,316407059316
2022-12-19	21	10431,448816508027
2022-12-19	22	10746,627424961296
2022-12-19	23	10598,848518340206
2022-12-19	9	9565,77381295459
2022-12-19	11	10529,52121296619
2022-12-19	10	10158,322611138112
2022-12-19	24	10187,482985379003
2022-12-18	1	9043,528507637491
2022-12-18	2	8747,071526905902
2022-12-18	3	8456,010966285297
2022-12-18	4	8241,267299976802
2022-12-18	5	8121,1332406264055
2022-12-18	6	8066,647272279197
2022-12-18	7	7936,934046482522
2022-12-18	8	7786,622409468896
2022-12-18	9	7928,658308961008
2022-12-18	10	8324,346557793691
2022-12-18	11	8728,909713981997
2022-12-18	12	9027,568259496888
2022-12-18	13	9311,416490488002
2022-12-18	14	9509,6099254633
2022-12-18	15	9463,87670483209
2022-12-18	16	9409,2884240359
2022-12-18	17	9389,562129418095
2022-12-18	18	9403,4365836644
2022-12-18	19	9334,566665600007
2022-12-18	20	9341,4029111605
2022-12-18	21	9487,955397569945
2022-12-18	22	9969,664031680195
2022-12-18	23	9956,417084718505
2022-12-18	24	9602,7156137754
2022-12-17	1	9466,116091517099
2022-12-17	2	9146,759614541497
2022-12-17	3	8926,173977811199
2022-12-17	4	8760,304755382196
2022-12-17	5	8664,579311572501
2022-12-17	6	8615,928785401999
2022-12-17	7	8568,095815818277
2022-12-17	8	8544,027634740807
2022-12-17	9	8879,0770191576
2022-12-17	10	9408,4968988102
2022-12-17	11	9761,413785875191
2022-12-17	12	9906,19262267168
2022-12-17	13	10036,694759056285
2022-12-17	14	10075,8333801173
2022-12-17	15	9988,389984048
2022-12-17	16	9806,005885561903
2022-12-17	17	9615,342025123104
2022-12-17	18	9530,663803132395
2022-12-17	19	9515,170385089099
2022-12-17	20	9470,436776268694
2022-12-17	21	9652,593819371588
2022-12-17	22	9988,9826598251
2022-12-17	23	9755,708072746003
2022-12-17	24	9467,928045163902
2022-12-16	1	9828,001416875897
2022-12-16	2	9301,063285994698
2022-12-16	3	9020,951619908199
2022-12-16	4	8835,157654430603
2022-12-16	5	8754,832288851405
2022-12-16	6	8744,709283020104
2022-12-16	7	8878,869232680132
2022-12-16	8	9158,174129418705
2022-12-16	9	9790,128634349703
2022-12-16	10	10334,7132653969
2022-12-16	11	10561,68127704581
2022-12-16	12	10832,524082485017
2022-12-16	13	11094,636321741496
2022-12-16	14	11218,093994801893
2022-12-16	15	11223,387010328799
2022-12-16	16	11110,239076261689
2022-12-16	17	10936,670064741096
2022-12-16	18	10692,28389518051
2022-12-16	19	10429,968655325603
2022-12-16	20	10344,21836043549
2022-12-16	21	10333,176081237269
2022-12-16	22	10504,686158723502
2022-12-16	23	10321,201497245804
2022-12-16	24	9931,7707658974
2022-12-15	1	9642,179604270403
2022-12-15	2	9170,6605539746
2022-12-15	3	8798,100545638601
2022-12-15	4	8624,708790601497
2022-12-15	5	8538,341027646205
2022-12-15	6	8574,245119774601
2022-12-15	7	8803,264194177658
2022-12-15	8	9151,832658591391
2022-12-15	9	9682,2612875191
2022-12-15	10	10228,36373674989
2022-12-15	11	10640,789941026102
2022-12-15	12	10889,7952789626
2022-12-15	13	11096,729004946605
2022-12-15	14	11312,773791749094
2022-12-15	15	11496,480046342394
2022-12-15	16	11590,2503810276
2022-12-15	17	11523,24783321641
2022-12-15	18	11281,781545567692
2022-12-15	19	11010,408223422488
2022-12-15	20	10718,121845376096
2022-12-15	21	10730,707009487282
2022-12-15	22	10954,5344298948
2022-12-15	23	10862,056370822604
2022-12-15	24	10384,305943539004
2022-12-14	1	9462,481165642006
2022-12-14	2	9018,351564198396
2022-12-14	3	8924,273089524
2022-12-14	4	8790,907640901305
2022-12-14	5	8662,274717102498
2022-12-14	6	8601,797809863301
2022-12-14	7	8767,622425835505
2022-12-14	8	9041,0343013771
2022-12-14	9	9554,423089207905
2022-12-14	10	10098,364637024477
2022-12-14	11	10397,462563777906
2022-12-14	12	10611,1467592121
2022-12-14	13	10748,65317367729
2022-12-14	14	10845,98218404959
2022-12-14	15	10997,467871234017
2022-12-14	16	10970,252152888603
2022-12-14	17	11007,759046635898
2022-12-14	18	10789,770888044903
2022-12-14	19	10528,712862055292
2022-12-14	20	10268,910208181982
2022-12-14	21	10320,900096173284
2022-12-14	22	10573,39177320261
2022-12-14	23	10482,2557948733
2022-12-14	24	10056,769976028401
2022-12-13	1	9637,518644229405
2022-12-13	2	9247,575288409294
2022-12-13	3	8946,776969625404
2022-12-13	4	8819,310701237902
2022-12-13	5	8700,894181108899
2022-12-13	6	8701,601041999
2022-12-13	7	8893,012816180653
2022-12-13	8	9176,188106002503
2022-12-13	9	9707,442478327706
2022-12-13	10	10130,41786190711
2022-12-13	11	10450,228379418202
2022-12-13	12	10714,154503259195
2022-12-13	13	10852,002830873205
2022-12-13	14	11049,51221335121
2022-12-13	15	11266,577345615791
2022-12-13	16	11391,490625475195
2022-12-13	17	11377,549676161409
2022-12-13	18	11119,890480441298
2022-12-13	19	10665,261822015505
2022-12-13	20	10493,4268523856
2022-12-13	21	10609,3532407593
2022-12-13	22	10755,3345727706
2022-12-13	23	10580,794155973705
2022-12-13	24	10166,715815400396
2022-12-12	1	9087,393209402699
2022-12-12	2	8720,027646693597
2022-12-12	3	8538,994996636806
2022-12-12	4	8348,476194695708
2022-12-12	5	8382,531382159697
2022-12-12	6	8451,9834637515
2022-12-12	7	8607,504806005021
2022-12-12	8	8864,884847158497
2022-12-12	9	9628,065748151703
2022-12-12	10	10138,90412381309
2022-12-12	11	10493,0537534515
2022-12-12	12	10748,833812333476
2022-12-12	13	10935,314837380598
2022-12-12	14	11074,922171664712
2022-12-12	15	11159,83429526911
2022-12-12	16	11265,480927672608
2022-12-12	17	11253,7741488069
2022-12-12	18	11068,148552570903
2022-12-12	19	10773,310772290803
2022-12-12	20	10633,288996119301
2022-12-12	21	10661,8184186845
2022-12-12	22	10877,458999294702
2022-12-12	23	10695,129689724592
2022-12-12	24	10212,463688137546
2022-12-11	1	9332,762946188603
2022-12-11	2	8915,601457265302
2022-12-11	3	8623,3645376012
2022-12-11	4	8373,7359348257
2022-12-11	5	8198,522568368699
2022-12-11	6	8086,310626909601
2022-12-11	7	7982,586406167898
2022-12-11	8	7986,167058229799
2022-12-11	9	8157,678638126706
2022-12-11	10	8481,763357124408
2022-12-11	11	8843,448644425798
2022-12-11	12	9090,263219553815
2022-12-11	13	9349,496657667707
2022-12-11	14	9568,23510088421
2022-12-11	15	9612,237715038893
2022-12-11	16	9393,331098286191
2022-12-11	17	9413,378369627213
2022-12-11	18	9433,147597190402
2022-12-11	19	9429,473259405697
2022-12-11	20	9458,711269154794
2022-12-11	21	9692,001539539013
2022-12-11	22	10022,356996030394
2022-12-11	23	9981,541866492804
2022-12-11	24	9569,595392705496
2022-12-10	1	9707,842434364395
2022-12-10	2	9315,8971436541
2022-12-10	3	8983,055065313096
2022-12-10	4	8729,491774271497
2022-12-10	5	8675,951898814004
2022-12-10	6	8686,185714770805
2022-12-10	7	8665,244139236005
2022-12-10	8	8664,077639729108
2022-12-10	9	8722,487689616295
2022-12-10	10	9317,961537643894
2022-12-10	11	9682,770624114499
2022-12-10	12	9899,504504452101
2022-12-10	13	10090,697093800107
2022-12-10	14	10228,237964229382
2022-12-10	15	10231,993727379317
2022-12-10	16	10089,606744502495
2022-12-10	17	9963,662693459388
2022-12-10	18	9889,406902214894
2022-12-10	19	9808,42752181071
2022-12-10	20	9809,162970962703
2022-12-10	21	9955,233797678706
2022-12-10	22	10273,9706558243
2022-12-10	23	10166,924733250706
2022-12-10	24	9780,573605393301
2022-12-09	1	9296,287396637303
2022-12-09	2	9022,258078034998
2022-12-09	3	8733,094687893199
2022-12-09	4	8543,577918945397
2022-12-09	5	8462,756037398502
2022-12-09	6	8526,382419154497
2022-12-09	7	8640,629915330504
2022-12-09	8	8895,507676557909
2022-12-09	9	9553,584948910402
2022-12-09	10	10036,625159264802
2022-12-09	11	10247,0588893767
2022-12-09	12	10563,964058223502
2022-12-09	13	10754,727878987707
2022-12-09	14	10753,019416760377
2022-12-09	15	10747,816715221414
2022-12-09	16	10887,5214290468
2022-12-09	17	10808,503207614005
2022-12-09	18	10689,936539691987
2022-12-09	19	10394,692831350401
2022-12-09	20	10340,471709554784
2022-12-09	21	10438,346559337517
2022-12-09	22	10652,958387810711
2022-12-09	23	10468,627681747797
2022-12-09	24	10090,364744491002
2022-12-08	1	9299,038896504597
2022-12-08	2	8918,949828973398
2022-12-08	3	8695,183516600706
2022-12-08	4	8509,818779452298
2022-12-08	5	8350,003148800899
2022-12-08	6	8322,671744858995
2022-12-08	7	8276,831180024607
2022-12-08	8	8312,589505778695
2022-12-08	9	8538,094443625596
2022-12-08	10	9052,891588798202
2022-12-08	11	9470,972481724093
2022-12-08	12	9694,820751803509
2022-12-08	13	9826,34187748839
2022-12-08	14	10092,748137675695
2022-12-08	15	10154,019831978094
2022-12-08	16	10083,722782903007
2022-12-08	17	10254,106389067789
2022-12-08	18	10255,733814480107
2022-12-08	19	9885,4230398142
2022-12-08	20	9863,350073535801
2022-12-08	21	9995,200656058902
2022-12-08	22	10336,226513752405
2022-12-08	23	10244,452246589095
2022-12-08	24	9820,261926243795
2022-12-07	14	10815,8994599674
2022-12-07	15	10933,358519558815
2022-12-07	16	11007,564000927287
2022-12-07	17	10890,467763083714
2022-12-07	18	10539,183935424313
2022-12-07	19	10162,807539581003
2022-12-07	20	10107,122610125598
2022-12-07	21	10253,464143557892
2022-12-07	22	10469,2024912076
2022-12-07	23	10306,6088931643
2022-12-07	24	9831,261366638199
2022-12-07	1	9438,566341297095
2022-12-07	2	9043,803062766201
2022-12-07	3	8806,615556450499
2022-12-07	4	8608,864720279702
2022-12-07	5	8651,665801375599
2022-12-07	6	8721,883688349299
2022-12-07	7	8841,23479169901
2022-12-07	8	9101,376598567602
2022-12-07	9	9658,201535088208
2022-12-07	10	10181,344491439699
2022-12-07	11	10476,923950945404
2022-12-07	12	10651,503584327398
2022-12-07	13	10777,795516666194
2022-12-06	1	9330,3161959224
2022-12-06	2	8993,782689919897
2022-12-06	3	8726,170490399601
2022-12-06	4	8598,982658629104
2022-12-06	5	8561,118119218801
2022-12-06	6	8656,972385327805
2022-12-06	7	8864,390377884192
2022-12-06	8	9086,997584914303
2022-12-06	9	9417,349550410792
2022-12-06	10	10039,899314916302
2022-12-06	12	10646,639813944485
2022-12-06	13	10860,676000855407
2022-12-06	14	10993,788115983994
2022-12-06	15	11114,805762849812
2022-12-06	16	11163,02865047779
2022-12-06	17	11031,106256199999
2022-12-06	18	10596,550479936603
2022-12-06	19	10766,637149047796
2022-12-06	20	10503,12264542881
2022-12-06	21	10403,17843539461
2022-12-06	22	10633,762039535595
2022-12-06	23	10519,092808028101
2022-12-06	24	10036,4931496958
2022-12-06	11	10443,265334785088
2022-12-05	1	9074,402462126001
2022-12-05	3	8445,987980129701
2022-12-05	4	8351,806731098897
2022-12-05	5	8246,9970042505
2022-12-05	6	8378,3882582265
2022-12-05	7	8711,036072102797
2022-12-05	8	9101,400387833708
2022-12-05	9	9656,14400802429
2022-12-05	10	10308,571125153694
2022-12-05	11	10648,605526691199
2022-12-05	12	10955,437356629109
2022-12-05	14	11340,830743103517
2022-12-05	15	11438,690940125596
2022-12-05	16	11408,401954088902
2022-12-05	17	11329,534484198686
2022-12-05	18	11094,377186861504
2022-12-05	19	10811,265275573913
2022-12-05	20	10528,231814684908
2022-12-05	21	10545,502708140999
2022-12-05	22	10834,103489396502
2022-12-05	23	10616,988500131902
2022-12-05	2	8672,355420801403
2022-12-05	13	11171,182732907504
2022-12-05	24	10011,324840081901
2022-12-04	1	8980,504823156403
2022-12-04	2	8610,516630779
2022-12-04	5	8082,773148291198
2022-12-04	6	7958,273142958502
2022-12-04	7	7817,336866520799
2022-12-04	8	7708,274725701798
2022-12-04	9	7931,027482297499
2022-12-04	10	8363,371866079404
2022-12-04	11	8701,291517076397
2022-12-04	12	8960,093460714503
2022-12-04	13	9138,602907688604
2022-12-04	14	9345,104610938999
2022-12-04	16	9305,306930345901
2022-12-04	17	9353,780412324499
2022-12-04	18	9358,622035490504
2022-12-04	19	9355,04734309419
2022-12-04	20	9381,722180069497
2022-12-04	21	9560,254580029406
2022-12-04	22	10039,064337806501
2022-12-04	23	9910,5076593128
2022-12-04	24	9406,717287389693
2022-12-04	3	8389,952599474902
2022-12-04	4	8217,211607184
2022-12-04	15	9316,853468314393
2022-12-03	1	9412,5213529922
2022-12-03	2	9032,2348195087
2022-12-03	4	8554,555664598796
2022-12-03	5	8520,326548176703
2022-12-03	6	8528,4083427921
2022-12-03	7	8491,872599500997
2022-12-03	8	8439,2470512001
2022-12-03	9	8744,578032528596
2022-12-03	10	9280,351557966289
2022-12-03	11	9660,612712957198
2022-12-03	12	9834,15521880461
2022-12-03	13	9915,3548564826
2022-12-03	14	10079,659906335317
2022-12-03	16	9943,432883642701
2022-12-03	17	9860,680580863704
2022-12-03	18	9762,198452990493
2022-12-03	19	9646,447714593101
2022-12-03	20	9633,1390898425
2022-12-03	21	9750,961418424202
2022-12-03	22	9995,939934148497
2022-12-03	23	9890,731915997594
2022-12-03	24	9525,195978055097
2022-12-03	3	8721,134554628903
2022-12-03	15	10070,011748516812
2022-12-02	1	9244,01588484351
2022-12-02	2	8867,119716257404
2022-12-02	4	8562,233519342903
2022-12-02	5	8566,837851658203
2022-12-02	6	8626,5658411378
2022-12-02	7	8832,958581456905
2022-12-02	8	9110,919167458886
2022-12-02	9	9585,511569656906
2022-12-02	10	10056,720797285794
2022-12-02	11	10269,3322898617
2022-12-02	12	10419,101901225706
2022-12-02	13	10596,2012010546
2022-12-02	14	10681,18040629463
2022-12-02	16	10882,587962753094
2022-12-02	17	10823,058110122789
2022-12-02	18	10599,921187036198
2022-12-02	19	10325,323986334406
2022-12-02	20	10172,5211433204
2022-12-02	21	10191,302912803803
2022-12-02	22	10444,42755337479
2022-12-02	23	10262,347707542398
2022-12-02	24	9826,951880915492
2022-12-02	15	10817,119094856904
2022-12-02	3	8675,136818528297
2022-12-01	1	9186,975987470703
2022-12-01	2	8893,363555379292
2022-12-01	3	8652,044802083998
2022-12-01	5	8589,178114411603
2022-12-01	6	8626,619147217601
2022-12-01	7	8770,626843452597
2022-12-01	8	9017,223632224806
2022-12-01	9	9437,642591088807
2022-12-01	10	9849,543827364
2022-12-01	11	10009,9016271973
2022-12-01	12	10160,8363641545
2022-12-01	13	10228,059109911794
2022-12-01	14	10306,588184992906
2022-12-01	16	10525,655004346201
2022-12-01	17	10483,936074969495
2022-12-01	18	10357,529176893097
2022-12-01	19	10202,602984414001
2022-12-01	20	10007,506320381903
2022-12-01	21	10090,927099487213
2022-12-01	22	10278,583663575002
2022-12-01	23	10147,219514823608
2022-12-01	24	9739,6532822936
2022-12-01	15	10441,688530534399
2022-12-01	4	8548,414756742604
